Test - BI (Search)
1 de agosto de 2026 - 31 de agosto de 2026
Día,Campaña,Tipo de campaña,Estado de la campaña,Red (con asociados de búsqueda),Tipo de estrategia de oferta de la campaña,Impr.,Clics,Conversiones,Valor de conv.,Código de moneda,Costo
2026-08-03,CL_INTERNET_PERF_GOOGLE ADS_AlwaysOn-CONV_CONQ_Search Ads _,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,46,0,0.00,0.00,USD,0.00
2026-08-04,CL_INTERNET_PERF_GOOGLE ADS_AlwaysOn-CONV_CONQ_Search Ads _,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"2,898",64,5.00,5.00,USD,51.07
2026-08-04,CL_INTERNET_PERF_GOOGLE ADS_AlwaysOn-CONV_CONQ_Search Ads _,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,68,0,0.00,0.00,USD,0.00
2026-08-04,CL_INTERNET_PERF_GOOGLE ADS_AlwaysOn-CONV_CONQ_Search Ads _,Búsqueda,Habilitada,Red de Display de Google,Maximizar conversiones,1,0,0.00,0.00,USD,0.00
2026-08-05,CL_INTERNET_PERF_GOOGLE ADS_AlwaysOn-CONV_CONQ_Search Ads _,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"3,963",57,8.00,8.00,USD,64.84
2026-08-05,CL_INTERNET_PERF_GOOGLE ADS_AlwaysOn-CONV_CONQ_Search Ads _,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,70,1,0.00,0.00,USD,0.08
2026-08-06,CL_INTERNET_PERF_GOOGLE ADS_AlwaysOn-CONV_CONQ_Search Ads _,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"2,703",49,5.00,5.00,USD,57.81
2026-08-06,CL_INTERNET_PERF_GOOGLE ADS_AlwaysOn-CONV_CONQ_Search Ads _,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,73,0,0.00,0.00,USD,0.00
2026-08-06,CL_INTERNET_PERF_GOOGLE ADS_AlwaysOn-CONV_CONQ_Search Ads _,Búsqueda,Habilitada,Red de Display de Google,Maximizar conversiones,2,0,0.00,0.00,USD,0.00
2026-08-07,CL_INTERNET_PERF_GOOGLE ADS_AlwaysOn-CONV_CONQ_Search Ads _,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"2,484",41,6.00,6.00,USD,32.22
2026-08-07,CL_INTERNET_PERF_GOOGLE ADS_AlwaysOn-CONV_CONQ_Search Ads _,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,65,1,0.00,0.00,USD,0.16
2026-08-08,CL_INTERNET_PERF_GOOGLE ADS_AlwaysOn-CONV_CONQ_Search Ads _,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"1,345",34,3.02,3.02,USD,61.52
2026-08-08,CL_INTERNET_PERF_GOOGLE ADS_AlwaysOn-CONV_CONQ_Search Ads _,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,86,0,0.00,0.00,USD,0.00
2026-08-09,CL_INTERNET_PERF_GOOGLE ADS_AlwaysOn-CONV_CONQ_Search Ads _,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"1,229",40,1.00,1.00,USD,33.03
2026-08-09,CL_INTERNET_PERF_GOOGLE ADS_AlwaysOn-CONV_CONQ_Search Ads _,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,79,0,0.00,0.00,USD,0.00
2026-08-10,CL_INTERNET_PERF_GOOGLE ADS_AlwaysOn-CONV_CONQ_Search Ads _,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"4,013",76,6.02,6.02,USD,107.45
2026-08-10,CL_INTERNET_PERF_GOOGLE ADS_AlwaysOn-CONV_CONQ_Search Ads _,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,34,1,0.00,0.00,USD,0.02
2026-08-10,CL_INTERNET_PERF_GOOGLE ADS_AlwaysOn-CONV_CONQ_Search Ads _,Búsqueda,Habilitada,Red de Display de Google,Maximizar conversiones,3,0,0.00,0.00,USD,0.00
2026-08-11,CL_INTERNET_PERF_GOOGLE ADS_AlwaysOn-CONV_CONQ_Search Ads _,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"3,678",76,3.00,3.00,USD,65.99
2026-08-11,CL_INTERNET_PERF_GOOGLE ADS_AlwaysOn-CONV_CONQ_Search Ads _,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,57,0,0.00,0.00,USD,0.00
2026-08-12,CL_INTERNET_PERF_GOOGLE ADS_AlwaysOn-CONV_CONQ_Search Ads _,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"3,354",79,4.00,4.00,USD,66.20
2026-08-12,CL_INTERNET_PERF_GOOGLE ADS_AlwaysOn-CONV_CONQ_Search Ads _,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,116,0,0.00,0.00,USD,0.00
2026-08-13,CL_INTERNET_PERF_GOOGLE ADS_AlwaysOn-CONV_CONQ_Search Ads _,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"2,781",63,1.00,1.00,USD,58.46
2026-08-13,CL_INTERNET_PERF_GOOGLE ADS_AlwaysOn-CONV_CONQ_Search Ads _,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,124,1,0.00,0.00,USD,0.06
2026-08-13,CL_INTERNET_PERF_GOOGLE ADS_AlwaysOn-CONV_CONQ_Search Ads _,Búsqueda,Habilitada,Red de Display de Google,Maximizar conversiones,1,0,0.00,0.00,USD,0.00
2026-08-14,CL_INTERNET_PERF_GOOGLE ADS_AlwaysOn-CONV_CONQ_Search Ads _,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"5,303",109,6.00,6.00,USD,162.28
2026-08-14,CL_INTERNET_PERF_GOOGLE ADS_AlwaysOn-CONV_CONQ_Search Ads _,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,131,1,0.00,0.00,USD,0.10
2026-08-15,CL_INTERNET_PERF_GOOGLE ADS_AlwaysOn-CONV_CONQ_Search Ads _,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"2,590",73,5.00,5.00,USD,67.89
2026-08-15,CL_INTERNET_PERF_GOOGLE ADS_AlwaysOn-CONV_CONQ_Search Ads _,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,173,0,0.00,0.00,USD,0.00
2026-08-16,CL_INTERNET_PERF_GOOGLE ADS_AlwaysOn-CONV_CONQ_Search Ads _,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"1,869",44,3.00,3.00,USD,76.47
2026-08-16,CL_INTERNET_PERF_GOOGLE ADS_AlwaysOn-CONV_CONQ_Search Ads _,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,115,0,0.00,0.00,USD,0.00
2026-08-17,CL_INTERNET_PERF_GOOGLE ADS_AlwaysOn-CONV_CONQ_Search Ads _,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"4,494",101,8.00,8.00,USD,129.95
2026-08-17,CL_INTERNET_PERF_GOOGLE ADS_AlwaysOn-CONV_CONQ_Search Ads _,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,81,1,0.00,0.00,USD,0.17
2026-08-18,CL_INTERNET_PERF_GOOGLE ADS_AlwaysOn-CONV_CONQ_Search Ads _,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,714,25,6.00,6.00,USD,65.94
2026-08-18,CL_INTERNET_PERF_GOOGLE ADS_AlwaysOn-CONV_CONQ_Search Ads _,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,69,1,0.00,0.00,USD,0.08
2026-08-19,CL_INTERNET_PERF_GOOGLE ADS_AlwaysOn-CONV_CONQ_Search Ads _,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"1,308",28,3.00,3.00,USD,70.27
2026-08-19,CL_INTERNET_PERF_GOOGLE ADS_AlwaysOn-CONV_CONQ_Search Ads _,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,55,0,0.00,0.00,USD,0.00
2026-08-20,CL_INTERNET_PERF_GOOGLE ADS_AlwaysOn-CONV_CONQ_Search Ads _,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"3,023",55,5.00,5.00,USD,57.90
2026-08-20,CL_INTERNET_PERF_GOOGLE ADS_AlwaysOn-CONV_CONQ_Search Ads _,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,84,1,0.00,0.00,USD,0.12
2026-08-21,CL_INTERNET_PERF_GOOGLE ADS_AlwaysOn-CONV_CONQ_Search Ads _,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"2,478",41,2.00,2.00,USD,45.79
2026-08-21,CL_INTERNET_PERF_GOOGLE ADS_AlwaysOn-CONV_CONQ_Search Ads _,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,57,0,0.00,0.00,USD,0.00
2026-08-22,CL_INTERNET_PERF_GOOGLE ADS_AlwaysOn-CONV_CONQ_Search Ads _,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"1,749",53,5.00,5.00,USD,66.50
2026-08-22,CL_INTERNET_PERF_GOOGLE ADS_AlwaysOn-CONV_CONQ_Search Ads _,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,57,2,0.00,0.00,USD,0.22
2026-08-23,CL_INTERNET_PERF_GOOGLE ADS_AlwaysOn-CONV_CONQ_Search Ads _,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"2,219",56,6.00,6.00,USD,63.51
2026-08-23,CL_INTERNET_PERF_GOOGLE ADS_AlwaysOn-CONV_CONQ_Search Ads _,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,42,1,0.00,0.00,USD,0.04
2026-08-24,CL_INTERNET_PERF_GOOGLE ADS_AlwaysOn-CONV_CONQ_Search Ads _,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"3,454",55,3.00,3.00,USD,63.39
2026-08-24,CL_INTERNET_PERF_GOOGLE ADS_AlwaysOn-CONV_CONQ_Search Ads _,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,90,2,0.00,0.00,USD,0.24
2026-08-25,CL_INTERNET_PERF_GOOGLE ADS_AlwaysOn-CONV_CONQ_Search Ads _,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"2,617",62,8.00,8.00,USD,102.59
2026-08-25,CL_INTERNET_PERF_GOOGLE ADS_AlwaysOn-CONV_CONQ_Search Ads _,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,82,1,0.00,0.00,USD,0.05
2026-08-26,CL_INTERNET_PERF_GOOGLE ADS_AlwaysOn-CONV_CONQ_Search Ads _,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"1,466",46,1.00,1.00,USD,90.24
2026-08-26,CL_INTERNET_PERF_GOOGLE ADS_AlwaysOn-CONV_CONQ_Search Ads _,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,70,0,0.00,0.00,USD,0.00
2026-08-27,CL_INTERNET_PERF_GOOGLE ADS_AlwaysOn-CONV_CONQ_Search Ads _,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"1,498",51,1.00,1.00,USD,65.33
2026-08-27,CL_INTERNET_PERF_GOOGLE ADS_AlwaysOn-CONV_CONQ_Search Ads _,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,45,2,0.00,0.00,USD,0.15
2026-08-28,CL_INTERNET_PERF_GOOGLE ADS_AlwaysOn-CONV_CONQ_Search Ads _,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,961,34,3.00,3.00,USD,59.81
2026-08-28,CL_INTERNET_PERF_GOOGLE ADS_AlwaysOn-CONV_CONQ_Search Ads _,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,27,0,0.00,0.00,USD,0.00
2026-08-29,CL_INTERNET_PERF_GOOGLE ADS_AlwaysOn-CONV_CONQ_Search Ads _,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,900,39,4.83,4.83,USD,57.18
2026-08-29,CL_INTERNET_PERF_GOOGLE ADS_AlwaysOn-CONV_CONQ_Search Ads _,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,44,0,0.00,0.00,USD,0.00
2026-08-30,CL_INTERNET_PERF_GOOGLE ADS_AlwaysOn-CONV_CONQ_Search Ads _,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,362,16,4.17,4.17,USD,59.02
2026-08-30,CL_INTERNET_PERF_GOOGLE ADS_AlwaysOn-CONV_CONQ_Search Ads _,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,24,0,0.00,0.00,USD,0.00
2026-08-31,CL_INTERNET_PERF_GOOGLE ADS_AlwaysOn-CONV_CONQ_Search Ads _,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"2,267",71,1.00,1.00,USD,59.99
2026-08-31,CL_INTERNET_PERF_GOOGLE ADS_AlwaysOn-CONV_CONQ_Search Ads _,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,51,0,0.00,0.00,USD,0.00
2026-08-01,DIRECTV TV MARZO,Búsqueda,Detenida,Búsqueda de Google,Maximizar conversiones,32,6,1.00,1.00,USD,1.32
2026-08-01,[Search] Planes USD- CPA 3.6,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,925,270,31.98,0.00,USD,101.90
2026-08-01,"[Search] General USD 0,5",Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"2,207",322,40.42,0.00,USD,41.19
2026-08-01,[Search] Fibra Directv + Adgroups - - USD- CPA,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,242,119,25.31,0.00,USD,307.65
2026-08-01,[Search] Fibra - Internet General  max conversiones,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"3,496",334,51.63,0.00,USD,333.68
2026-08-02,DIRECTV TV MARZO,Búsqueda,Detenida,Búsqueda de Google,Maximizar conversiones,56,4,0.00,0.00,USD,1.22
2026-08-02,[Search] Planes USD- CPA 3.6,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,949,381,58.64,0.00,USD,104.64
2026-08-02,"[Search] General USD 0,5",Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"1,701",725,103.12,0.00,USD,41.07
2026-08-02,[Search] Fibra Directv + Adgroups - - USD- CPA,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,282,174,33.43,0.00,USD,179.95
2026-08-02,[Search] Fibra - Internet General  max conversiones,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"3,297",316,42.63,0.00,USD,279.31
2026-08-02,[Search] Mundial,Búsqueda,Detenida,Búsqueda de Google,Maximizar conversiones,1,0,0.00,0.00,USD,0.00
2026-08-03,DTV_01M_EX,Búsqueda,Detenida,Búsqueda de Google,Maximizar conversiones,"2,026",305,28.57,21.00,USD,287.90
2026-08-03,DIRECTV TV MARZO,Búsqueda,Detenida,Búsqueda de Google,Maximizar conversiones,118,7,0.00,0.00,USD,1.03
2026-08-03,[Search] Planes USD- CPA 3.6,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"1,210",273,33.66,0.00,USD,150.64
2026-08-03,"[Search] General USD 0,5",Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"3,076",480,61.36,0.00,USD,41.14
2026-08-03,[Search] Fibra Directv + Adgroups - - USD- CPA,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,240,111,35.22,0.00,USD,408.85
2026-08-03,[Search] Fibra - Internet General  max conversiones,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"3,245",405,65.29,0.00,USD,530.05
2026-08-04,DTV_01M_EX,Búsqueda,Detenida,Búsqueda de Google,Maximizar conversiones,"2,859",445,44.83,40.00,USD,644.40
2026-08-04,DIRECTV TV MARZO,Búsqueda,Detenida,Búsqueda de Google,Maximizar conversiones,85,6,1.00,1.00,USD,1.22
2026-08-04,[Search] Planes USD- CPA 3.6,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"1,336",293,28.89,0.00,USD,167.13
2026-08-04,"[Search] General USD 0,5",Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"3,136",525,65.85,0.00,USD,41.07
2026-08-04,[Search] Fibra Directv + Adgroups - - USD- CPA,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,264,114,24.18,0.00,USD,229.10
2026-08-04,[Search] Fibra - Internet General  max conversiones,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"3,104",321,44.47,0.00,USD,259.09
2026-08-05,DTV_01M_EX,Búsqueda,Detenida,Búsqueda de Google,Maximizar conversiones,"2,529",407,40.19,34.00,USD,540.50
2026-08-05,DIRECTV TV MARZO,Búsqueda,Detenida,Búsqueda de Google,Maximizar conversiones,6,1,0.00,0.00,USD,1.09
2026-08-05,[Search] Planes USD- CPA 3.6,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"1,296",258,24.25,0.00,USD,141.68
2026-08-05,"[Search] General USD 0,5",Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"3,114",507,66.82,0.00,USD,40.86
2026-08-05,[Search] Fibra Directv + Adgroups - - USD- CPA,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,252,113,22.53,0.00,USD,218.29
2026-08-05,[Search] Fibra - Internet General  max conversiones,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"2,831",313,65.17,0.00,USD,249.39
2026-08-06,DTV_01M_EX,Búsqueda,Detenida,Búsqueda de Google,Maximizar conversiones,"4,305",605,57.46,48.00,USD,575.91
2026-08-06,DIRECTV TV MARZO,Búsqueda,Detenida,Búsqueda de Google,Maximizar conversiones,53,4,1.00,1.00,USD,1.14
2026-08-06,[Search] Planes USD- CPA 3.6,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"1,032",186,20.91,0.00,USD,99.86
2026-08-06,"[Search] General USD 0,5",Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"2,594",404,47.61,0.00,USD,40.84
2026-08-06,[Search] Fibra Directv + Adgroups - - USD- CPA,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,213,85,15.17,0.00,USD,211.81
2026-08-06,[Search] Fibra - Internet General  max conversiones,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"2,676",307,45.50,0.00,USD,222.90
2026-08-07,DTV_01M_EX,Búsqueda,Detenida,Búsqueda de Google,Maximizar conversiones,"2,677",470,40.27,30.00,USD,464.87
2026-08-07,DIRECTV TV MARZO,Búsqueda,Detenida,Búsqueda de Google,Maximizar conversiones,62,5,1.00,1.00,USD,1.02
2026-08-07,[Search] Planes USD- CPA 3.6,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"1,051",184,18.76,0.00,USD,96.16
2026-08-07,"[Search] General USD 0,5",Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"2,840",446,55.08,0.00,USD,40.79
2026-08-07,[Search] Fibra Directv + Adgroups - - USD- CPA,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,210,85,17.00,0.00,USD,199.25
2026-08-07,[Search] Fibra - Internet General  max conversiones,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"2,422",230,38.49,0.00,USD,178.86
2026-08-08,DTV_01M_EX,Búsqueda,Detenida,Búsqueda de Google,Maximizar conversiones,"2,690",500,35.98,30.00,USD,516.30
2026-08-08,DIRECTV TV MARZO,Búsqueda,Detenida,Búsqueda de Google,Maximizar conversiones,63,3,2.00,2.00,USD,1.22
2026-08-08,[Search] Planes USD- CPA 3.6,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,973,193,19.76,0.00,USD,76.51
2026-08-08,"[Search] General USD 0,5",Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"2,174",506,62.63,0.00,USD,40.71
2026-08-08,[Search] Fibra Directv + Adgroups - - USD- CPA,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,188,93,21.12,0.00,USD,180.40
2026-08-08,[Search] Fibra - Internet General  max conversiones,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"1,936",173,27.06,0.00,USD,115.38
2026-08-09,DIRECTV TV MARZO,Búsqueda,Detenida,Búsqueda de Google,Maximizar conversiones,39,2,0.00,0.00,USD,0.96
2026-08-09,[Search] Planes USD- CPA 3.6,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"1,176",379,45.90,0.00,USD,116.90
2026-08-09,"[Search] General USD 0,5",Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"1,905",853,99.98,0.00,USD,40.65
2026-08-09,[Search] Fibra Directv + Adgroups - - USD- CPA,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,193,117,21.97,0.00,USD,158.24
2026-08-09,[Search] Fibra - Internet General  max conversiones,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"1,660",155,22.49,0.00,USD,98.94
2026-08-10,DTV_01M_EX,Búsqueda,Detenida,Búsqueda de Google,Maximizar conversiones,"3,210",593,47.96,40.00,USD,865.32
2026-08-10,DIRECTV TV MARZO,Búsqueda,Detenida,Búsqueda de Google,Maximizar conversiones,105,7,2.00,2.00,USD,1.04
2026-08-10,[Search] Planes USD- CPA 3.6,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"1,081",212,28.12,0.00,USD,108.24
2026-08-10,"[Search] General USD 0,5",Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"2,935",445,47.82,0.00,USD,39.31
2026-08-10,[Search] Fibra Directv + Adgroups - - USD- CPA,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,243,98,30.64,0.00,USD,269.32
2026-08-10,[Search] Fibra - Internet General  max conversiones,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"3,880",396,73.77,0.00,USD,330.06
2026-08-11,DTV_01M_EX,Búsqueda,Detenida,Búsqueda de Google,Maximizar conversiones,"1,739",242,15.96,9.00,USD,322.82
2026-08-11,DIRECTV TV MARZO,Búsqueda,Detenida,Búsqueda de Google,Maximizar conversiones,132,8,0.00,0.00,USD,1.11
2026-08-11,[Search] Planes USD- CPA 3.6,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"1,039",207,29.08,0.00,USD,91.03
2026-08-11,"[Search] General USD 0,5",Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"1,950",347,39.38,0.00,USD,10.98
2026-08-11,[Search] Fibra Directv + Adgroups - - USD- CPA,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,190,91,14.67,0.00,USD,230.98
2026-08-11,[Search] Fibra - Internet General  max conversiones,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"2,875",326,43.32,0.00,USD,263.00
2026-08-12,DIRECTV TV MARZO,Búsqueda,Detenida,Búsqueda de Google,Maximizar conversiones,9,1,0.00,0.00,USD,1.03
2026-08-12,[Search] Planes USD- CPA 3.6,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"1,130",222,24.41,0.00,USD,108.00
2026-08-12,"[Search] General USD 0,5",Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"1,811",320,40.13,0.00,USD,10.48
2026-08-12,[Search] Fibra Directv + Adgroups - - USD- CPA,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,199,86,10.69,0.00,USD,228.43
2026-08-12,[Search] Fibra - Internet General  max conversiones,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"2,903",300,45.57,0.00,USD,249.11
2026-08-13,DIRECTV TV MARZO,Búsqueda,Detenida,Búsqueda de Google,Maximizar conversiones,106,9,1.00,1.00,USD,1.14
2026-08-13,[Search] Planes USD- CPA 3.6,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,833,169,20.63,0.00,USD,89.93
2026-08-13,"[Search] General USD 0,5",Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"1,589",270,26.46,0.00,USD,10.43
2026-08-13,[Search] Fibra Directv + Adgroups - - USD- CPA,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,252,105,23.83,0.00,USD,232.81
2026-08-13,[Search] Fibra - Internet General  max conversiones,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"2,838",276,45.02,0.00,USD,234.96
2026-08-14,DIRECTV TV MARZO,Búsqueda,Detenida,Búsqueda de Google,Maximizar conversiones,63,2,0.00,0.00,USD,1.07
2026-08-14,[Search] Planes USD- CPA 3.6,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,852,152,22.16,0.00,USD,69.88
2026-08-14,"[Search] General USD 0,5",Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"1,703",225,28.26,0.00,USD,10.41
2026-08-14,[Search] Fibra Directv + Adgroups - - USD- CPA,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,193,76,9.02,0.00,USD,149.84
2026-08-14,[Search] Fibra - Internet General  max conversiones,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"2,439",252,45.59,0.00,USD,198.78
2026-08-14,Contratar Canales,Búsqueda,Habilitada,Búsqueda de Google,Maximizar clics,121,10,0.00,0.00,USD,11.78
2026-08-15,DIRECTV TV MARZO,Búsqueda,Detenida,Búsqueda de Google,Maximizar conversiones,41,5,1.00,1.00,USD,1.18
2026-08-15,[Search] Planes USD- CPA 3.6,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"1,184",275,27.71,0.00,USD,104.02
2026-08-15,"[Search] General USD 0,5",Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"1,468",243,29.62,0.00,USD,10.24
2026-08-15,[Search] Fibra Directv + Adgroups - - USD- CPA,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,216,87,24.61,0.00,USD,155.58
2026-08-15,[Search] Fibra - Internet General  max conversiones,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"2,266",228,27.85,0.00,USD,162.50
2026-08-15,Contratar Canales,Búsqueda,Habilitada,Búsqueda de Google,Maximizar clics,242,30,2.00,0.00,USD,10.25
2026-08-16,DIRECTV TV MARZO,Búsqueda,Detenida,Búsqueda de Google,Maximizar conversiones,87,8,3.00,3.00,USD,1.13
2026-08-16,[Search] Planes USD- CPA 3.6,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"1,369",427,69.32,0.00,USD,109.14
2026-08-16,"[Search] General USD 0,5",Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"1,013",447,66.64,0.00,USD,10.52
2026-08-16,[Search] Fibra Directv + Adgroups - - USD- CPA,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,206,143,22.72,0.00,USD,240.78
2026-08-16,[Search] Fibra - Internet General  max conversiones,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"1,945",194,19.37,0.00,USD,148.31
2026-08-16,Contratar Canales,Búsqueda,Habilitada,Búsqueda de Google,Maximizar clics,351,35,0.00,0.00,USD,10.83
2026-08-17,DIRECTV TV MARZO,Búsqueda,Detenida,Búsqueda de Google,Maximizar conversiones,64,6,0.00,0.00,USD,1.04
2026-08-17,[Search] Planes USD- CPA 3.6,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"1,013",200,22.24,0.00,USD,120.07
